page,school,subject,is_course_total,course_num,section_num,grades_count,avg_gpa,A_pct,AB_pct,B_pct,BC_pct,C_pct,D_pct,F_pct,S_pct,U_pct,CR_pct,N_pct,P_pct,I_pct,NW_pct,NR_pct,other_pct,course_title
328,L&S,754 PHYSICS,False,990,057,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,059,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,061,5,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,069,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,081,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,085,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,089,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,090,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,092,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,097,5,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,098,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,101,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,107,6,,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,113,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,115,5,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,117,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,120,5,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,121,8,,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,123,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,130,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,134,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,136,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,141,8,,.,.,.,.,.,.,.,.,.,.,.,100.0,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,145,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,149,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,151,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,154,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,157,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,161,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,163,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,165,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,169,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,178,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,185,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,187,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,189,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,False,990,191,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research
328,L&S,754 PHYSICS,True,990,Course,170,,.,.,.,.,.,.,,63.5,.,,.,36.5,.,.,.,.,Research
330,L&S,778 POLISCI,False,104,001,250,3.315,37.2,25.2,13.2,11.2,8.8,.,1.6,.,.,.,.,.,.,2.4,0.4,.,Intro-Amer Politcs&Governmt
330,L&S,778 POLISCI,False,120,001,142,3.830,78.9,13.4,4.2,0.7,1.4,0.7,.,.,.,.,.,.,.,.,0.7,.,Intro to Comparative Politics
330,L&S,778 POLISCI,False,140,001,356,3.687,62.1,21.6,7.0,3.9,2.2,.,0.6,2.2,.,.,.,.,.,0.3,.,.,Intro-Internatl Relations
330,L&S,778 POLISCI,False,160,001,194,3.596,37.6,43.8,13.4,0.5,1.5,.,.,2.1,.,.,.,.,1.0,.,.,.,Intro to Political Theory
330,L&S,778 POLISCI,False,170,001,89,3.584,55.1,25.8,7.9,5.6,4.5,1.1,.,.,.,.,.,.,.,.,.,.,Research Methods in Poli Sci
330,L&S,778 POLISCI,False,182,001,22,3.682,54.5,31.8,9.1,4.5,.,.,.,.,.,.,.,.,.,.,.,.,Intro to Compar Politics-Hon
330,L&S,778 POLISCI,False,206,001,20,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Intro to Political Psych
330,L&S,778 POLISCI,False,231,001,39,3.462,51.3,15.4,25.6,.,5.1,.,2.6,.,.,.,.,.,.,.,.,.,Politcs:Multi-Cultural Soc
330,L&S,778 POLISCI,False,244,001,13,3.654,61.5,7.7,30.8,.,.,.,.,.,.,.,.,.,.,.,.,.,SE Asia:Vietnam to Philipns
330,L&S,778 POLISCI,False,255,001,20,3.800,85.0,.,10.0,.,5.0,.,.,.,.,.,.,.,.,.,.,.,Intro East Asian Civilizations
330,L&S,778 POLISCI,False,272,001,76,3.833,71.1,22.4,5.3,.,.,.,.,1.3,.,.,.,.,.,.,.,.,Intro to Public Policy
330,L&S,778 POLISCI,False,274,001,72,3.236,20.8,34.7,29.2,9.7,2.8,1.4,1.4,.,.,.,.,.,.,.,.,.,Political Choice and Strategy
330,L&S,778 POLISCI,False,277,001,20,3.350,35.0,35.0,20.0,5.0,.,.,5.0,.,.,.,.,.,.,.,.,.,Africa: Introductory Survey
330,L&S,778 POLISCI,False,297,001,23,3.609,43.5,43.5,4.3,8.7,.,.,.,.,.,.,.,.,.,.,.,.,Africn&Africn-Amer Linkages
330,L&S,778 POLISCI,False,304,001,45,3.522,71.1,8.9,8.9,2.2,.,4.4,4.4,.,.,.,.,.,.,.,.,.,Politcal Economy-Race in US
330,L&S,778 POLISCI,False,305,001,82,3.644,59.8,25.6,2.4,4.9,3.7,.,1.2,2.4,.,.,.,.,.,.,.,.,Elections & Voting Behavior
330,L&S,778 POLISCI,False,311,001,104,3.770,65.4,21.2,7.7,.,1.9,.,.,3.8,.,.,.,.,.,.,.,.,United States Congress
330,L&S,778 POLISCI,False,314,001,151,3.639,54.3,31.8,6.6,0.7,2.6,1.3,0.7,2.0,.,.,.,.,.,.,.,.,Criminal Law and Justice
330,L&S,778 POLISCI,False,315,001,56,4.000,96.4,.,.,.,.,.,.,.,.,.,.,.,3.6,.,.,.,Legislative Internship
330,L&S,778 POLISCI,False,320,001,52,3.553,32.7,42.3,9.6,3.8,1.9,.,.,.,.,.,.,.,.,.,9.6,.,Middle East Politics
330,L&S,778 POLISCI,False,325,001,14,3.923,85.7,.,7.1,.,.,.,.,.,.,.,.,.,7.1,.,.,.,Soc Mvments & Rvlutions Lat Am
330,L&S,778 POLISCI,False,329,001,18,3.853,72.2,16.7,5.6,.,.,.,.,.,.,.,.,.,.,.,5.6,.,African Politics
330,L&S,778 POLISCI,False,334,001,21,3.375,52.4,14.3,14.3,.,9.5,.,4.8,4.8,.,.,.,.,.,.,.,.,Russian Politics
330,L&S,778 POLISCI,False,338,001,54,3.926,98.1,.,.,.,.,.,1.9,.,.,.,.,.,.,.,.,.,Civil Military Paradox in US
330,L&S,778 POLISCI,False,342,002,16,3.500,37.5,31.3,.,18.8,.,.,.,.,.,.,.,.,6.3,6.3,.,.,State-Building
330,L&S,778 POLISCI,False,347,001,141,3.320,37.6,24.1,17.7,5.0,9.2,1.4,1.4,3.5,.,.,.,.,.,.,.,.,Terrorism
330,L&S,778 POLISCI,False,350,001,87,3.649,34.5,58.6,1.1,2.3,.,.,.,.,.,.,.,.,.,3.4,.,.,Internat'l Political Economy
330,L&S,778 POLISCI,False,352,001,36,3.681,52.8,33.3,11.1,2.8,.,.,.,.,.,.,.,.,.,.,.,.,Justice in World Politics
330,L&S,778 POLISCI,False,356,001,99,3.707,68.7,16.2,8.1,4.0,2.0,1.0,.,.,.,.,.,.,.,.,.,.,Prin-International Law
330,L&S,778 POLISCI,False,358,002,35,3.657,60.0,28.6,5.7,.,2.9,2.9,.,.,.,.,.,.,.,.,.,.,Comparative Foreign Policy
330,L&S,778 POLISCI,False,365,002,90,3.750,63.3,27.8,4.4,4.4,.,.,.,.,.,.,.,.,.,.,.,.,Machiavelli and His World
330,L&S,778 POLISCI,False,366,002,19,3.500,31.6,42.1,21.1,5.3,.,.,.,.,.,.,.,.,.,.,.,.,Continental Political Thought
330,L&S,778 POLISCI,False,373,001,100,3.710,60.0,26.0,10.0,4.0,.,.,.,.,.,.,.,.,.,.,.,.,Intro to Survey Research
330,L&S,778 POLISCI,False,400,002,51,3.862,70.6,17.6,3.9,.,.,.,.,.,.,.,.,.,.,7.8,.,.,Topics in Political Science
330,L&S,778 POLISCI,False,400,007,29,3.414,34.5,27.6,27.6,6.9,3.4,.,.,.,.,.,.,.,.,.,.,.,Topics in Political Science
330,L&S,778 POLISCI,False,400,008,72,3.725,63.9,19.4,6.9,2.8,2.8,.,.,2.8,.,.,.,.,.,.,1.4,.,Topics in Political Science
330,L&S,778 POLISCI,False,400,011,19,3.842,68.4,31.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Topics in Political Science
330,L&S,778 POLISCI,True,400,Course,171,3.727,61.4,21.6,8.8,2.3,1.8,.,,1.2,.,,.,.,.,2.3,0.6,.,Topics in Political Science
331,L&S,778 POLISCI,False,401,001,23,3.674,82.6,4.3,.,8.7,.,.,4.3,.,.,.,.,.,.,.,.,.,Selected Topics-Poli Sci
331,L&S,778 POLISCI,False,401,002,21,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Selected Topics-Poli Sci
331,L&S,778 POLISCI,False,401,003,14,3.607,71.4,21.4,.,.,.,.,7.1,.,.,.,.,.,.,.,.,.,Selected Topics-Poli Sci
331,L&S,778 POLISCI,False,401,004,21,3.952,90.5,9.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Selected Topics-Poli Sci
331,L&S,778 POLISCI,True,401,Course,79,3.823,87.3,7.6,.,2.5,.,.,2.5,.,.,,.,.,.,.,.,.,Selected Topics-Poli Sci
331,L&S,778 POLISCI,False,405,001,65,3.877,81.5,12.3,6.2,.,.,.,.,.,.,.,.,.,.,.,.,.,State Gov & Public Policy
331,L&S,778 POLISCI,False,417,001,37,3.556,43.2,29.7,16.2,8.1,.,.,.,2.7,.,.,.,.,.,.,.,.,American Judicial System
331,L&S,778 POLISCI,False,422,001,17,3.853,70.6,29.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Latino History and Politics
331,L&S,778 POLISCI,False,431,001,33,3.531,54.5,15.2,21.2,3.0,.,.,3.0,.,.,.,.,.,3.0,.,.,.,Contentious Politics
331,L&S,778 POLISCI,False,442,001,9,3.833,77.8,11.1,11.1,.,.,.,.,.,.,.,.,.,.,.,.,.,Honors State-Building
331,L&S,778 POLISCI,False,463,001,120,3.902,75.8,16.7,0.8,.,.,.,.,6.7,.,.,.,.,.,.,.,.,Deception and Politics
331,L&S,778 POLISCI,False,681,001,2,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
331,L&S,778 POLISCI,False,681,060,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
331,L&S,778 POLISCI,False,681,081,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
331,L&S,778 POLISCI,True,681,Course,4,***,,,,,,,,,,,,,,,,,Senior Honors Thesis
331,L&S,778 POLISCI,False,683,001,13,,.,.,.,.,.,.,.,.,.,.,.,100.0,.,.,.,.,Senior Honors Thesis Smr
331,L&S,778 POLISCI,False,691,001,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Thesis
331,L&S,778 POLISCI,False,698,001,7,,.,.,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,Directed Study
331,L&S,778 POLISCI,False,699,005,2,***,,,,,,,,,,.,.,.,.,.,.,.,Directed Study
331,L&S,778 POLISCI,False,699,025,1,***,,,,,,,,,,.,.,.,.,.,.,.,Directed Study
331,L&S,778 POLISCI,False,699,062,1,***,,,,,,,,,,.,.,.,.,.,.,.,Directed Study
331,L&S,778 POLISCI,False,699,081,1,***,,,,,,,,,,.,.,.,.,.,.,.,Directed Study
331,L&S,778 POLISCI,True,699,Course,5,***,,,,,,,,,,,,,,,,,Directed Study
331,L&S,778 POLISCI,False,800,001,9,,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,.,.,Poli Sci-Discipline&Profession
331,L&S,778 POLISCI,False,801,001,12,,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,.,.,Research and Writing Seminar
331,L&S,778 POLISCI,False,812,001,13,3.962,92.3,7.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Intro Stats in Political Sci
331,L&S,778 POLISCI,False,817,001,9,3.778,55.6,44.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Empirical Methods Poli Inquiry
331,L&S,778 POLISCI,False,818,001,10,3.700,60.0,20.0,20.0,.,.,.,.,.,.,.,.,.,.,.,.,.,Maximum Likelihood Estimation
331,L&S,778 POLISCI,False,821,001,9,3.722,44.4,55.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mass Political Behavior
331,L&S,778 POLISCI,False,856,001,9,3.833,66.7,33.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Field Smr-Comparative Politics
331,L&S,778 POLISCI,False,857,001,10,3.950,90.0,10.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Intl Relations Theories
331,L&S,778 POLISCI,False,874,001,2,***,,,,,,,,,,.,.,.,.,.,.,.,Policy-Making Process
331,L&S,778 POLISCI,False,917,001,12,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Time Series Analysis
331,L&S,778 POLISCI,False,919,003,17,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sem-Adv Methodology
331,L&S,778 POLISCI,False,931,001,7,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Seminar-Political Theory
331,L&S,778 POLISCI,False,936,001,8,4.000,62.5,.,.,.,.,.,.,25.0,.,.,.,.,12.5,.,.,.,Sem Cont Pol Thought
331,L&S,778 POLISCI,False,945,001,9,3.833,66.7,33.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Smr-Natl Security Affairs
331,L&S,778 POLISCI,False,990,005,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
331,L&S,778 POLISCI,False,990,012,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,018,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,019,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,025,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,036,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,037,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,050,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,051,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,052,3,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,054,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,060,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,062,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,066,4,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,067,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,070,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,071,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,075,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,081,1,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,990,083,2,***,,,,,,,,,,.,.,.,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,True,990,Course,34,,.,.,.,.,.,.,,64.7,.,,.,35.3,.,.,.,.,Research and Thesis
332,L&S,778 POLISCI,False,999,012,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Work
332,L&S,778 POLISCI,False,999,037,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Work
332,L&S,778 POLISCI,False,999,046,2,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Work
332,L&S,778 POLISCI,False,999,060,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Work
332,L&S,778 POLISCI,False,999,070,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Work
332,L&S,778 POLISCI,False,999,098,1,***,,,,,,,,,,.,.,.,.,.,.,.,Independent Work
332,L&S,778 POLISCI,True,999,Course,7,3.921,85.7,14.3,.,.,.,.,,.,.,,.,.,.,.,.,.,Independent Work
334,L&S,782 PORTUG,False,101,001,19,3.353,47.4,10.5,15.8,10.5,.,.,5.3,10.5,.,.,.,.,.,.,.,.,1st Semester Portuguese
334,L&S,782 PORTUG,False,201,001,5,***,,,,,,,,,,.,.,.,.,.,.,.,3rd Semester Portuguese
334,L&S,782 PORTUG,False,301,001,7,3.643,57.1,14.3,28.6,.,.,.,.,.,.,.,.,.,.,.,.,.,Intensive Portuguese
334,L&S,782 PORTUG,False,311,001,8,3.688,75.0,12.5,.,.,12.5,.,.,.,.,.,.,.,.,.,.,.,4th Yr Compositn & Conversatn
334,L&S,782 PORTUG,False,361,001,13,3.773,53.8,23.1,7.7,.,.,.,.,.,.,.,.,.,7.7,7.7,.,.,Portuguese Civilization
334,L&S,782 PORTUG,False,411,001,2,***,,,,,,,,,,.,.,.,.,.,.,.,Survey-Portug Lit pre 1825
334,L&S,782 PORTUG,False,640,001,3,***,,,,,,,,,,.,.,.,.,.,.,.,Topics in Luso-Braziln Lit
334,L&S,782 PORTUG,False,990,002,2,***,,,,,,,,,,.,.,.,.,.,.,.,Thesis
335,L&S,820 PSYCH,False,120,001,201,3.709,63.2,27.9,2.5,2.5,3.0,1.0,.,.,.,.,.,.,.,.,.,.,Art/Sci of Human Flourishing
335,L&S,820 PSYCH,False,160,001,69,3.087,20.3,27.5,27.5,10.1,10.1,2.9,1.4,.,.,.,.,.,.,.,.,.,"Hum Sexuality-Soc,Psych Iss"
335,L&S,820 PSYCH,False,202,001,309,2.984,25.9,18.1,21.7,13.6,10.7,7.1,1.6,.,.,.,.,.,0.3,.,1.0,.,Introduction to Psychology
335,L&S,820 PSYCH,False,202,002,250,2.886,20.8,22.4,22.4,13.2,8.0,9.6,3.2,.,.,.,.,.,.,.,0.4,.,Introduction to Psychology
335,L&S,820 PSYCH,False,202,003,276,3.266,42.4,18.1,15.2,12.0,7.6,2.9,1.8,.,.,.,.,.,.,.,.,.,Introduction to Psychology
335,L&S,820 PSYCH,False,202,004,249,3.261,41.8,20.1,13.7,12.0,6.8,4.0,1.6,.,.,.,.,.,.,.,.,.,Introduction to Psychology
335,L&S,820 PSYCH,False,202,005,137,3.175,42.3,13.1,13.9,13.1,10.2,7.3,.,.,.,.,.,.,.,.,.,.,Introduction to Psychology
335,L&S,820 PSYCH,False,202,006,340,3.686,75.0,10.6,2.1,2.6,1.2,1.2,3.2,.,.,.,.,.,.,4.1,.,.,Introduction to Psychology
335,L&S,820 PSYCH,False,202,007,24,3.938,87.5,12.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Introduction to Psychology
335,L&S,820 PSYCH,True,202,Course,1585,3.243,43.3,17.0,14.2,10.4,6.9,4.9,2.1,.,.,,.,.,0.1,0.9,0.3,.,Introduction to Psychology
335,L&S,820 PSYCH,False,210,001,63,3.254,38.1,22.2,15.9,12.7,6.3,3.2,1.6,.,.,.,.,.,.,.,.,.,Basic Stats for Psychology
335,L&S,820 PSYCH,False,210,002,68,3.096,36.8,8.8,29.4,4.4,13.2,5.9,1.5,.,.,.,.,.,.,.,.,.,Basic Stats for Psychology
335,L&S,820 PSYCH,False,210,003,64,2.945,32.8,7.8,21.9,12.5,15.6,7.8,1.6,.,.,.,.,.,.,.,.,.,Basic Stats for Psychology
335,L&S,820 PSYCH,False,210,004,66,3.015,39.4,7.6,19.7,7.6,13.6,12.1,.,.,.,.,.,.,.,.,.,.,Basic Stats for Psychology
335,L&S,820 PSYCH,False,210,005,64,3.250,46.9,12.5,10.9,18.8,3.1,7.8,.,.,.,.,.,.,.,.,.,.,Basic Stats for Psychology
335,L&S,820 PSYCH,True,210,Course,325,3.111,38.8,11.7,19.7,11.1,10.5,7.4,0.9,.,.,,.,.,.,.,.,.,Basic Stats for Psychology
335,L&S,820 PSYCH,False,212,001,20,3.925,90.0,5.0,5.0,.,.,.,.,.,.,.,.,.,.,.,.,.,Social Science Topics in Psych
335,L&S,820 PSYCH,False,225,001,66,3.318,34.8,30.3,15.2,9.1,7.6,3.0,.,.,.,.,.,.,.,.,.,.,Research Methods
335,L&S,820 PSYCH,False,225,002,67,3.306,28.4,40.3,14.9,9.0,3.0,3.0,1.5,.,.,.,.,.,.,.,.,.,Research Methods
335,L&S,820 PSYCH,False,225,003,67,3.485,52.2,31.3,6.0,3.0,1.5,1.5,4.5,.,.,.,.,.,.,.,.,.,Research Methods
335,L&S,820 PSYCH,False,225,004,68,3.404,44.1,23.5,20.6,7.4,.,1.5,2.9,.,.,.,.,.,.,.,.,.,Research Methods
335,L&S,820 PSYCH,True,225,Course,268,3.379,39.9,31.3,14.2,7.1,3.0,2.2,2.2,.,.,,.,.,.,.,.,.,Research Methods
335,L&S,820 PSYCH,False,311,001,15,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Issues in Psychology
335,L&S,820 PSYCH,False,349,001,42,3.917,88.1,7.1,4.8,.,.,.,.,.,.,.,.,.,.,.,.,.,Introduction-Human Factors
335,L&S,820 PSYCH,False,380,001,18,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Junior Honors Seminar
335,L&S,820 PSYCH,False,401,001,195,3.172,30.8,21.0,25.1,11.3,5.6,5.6,0.5,.,.,.,.,.,.,.,.,.,Psychology Law & Social Policy
335,L&S,820 PSYCH,False,405,001,376,3.106,18.1,31.9,24.5,13.0,8.0,2.9,1.1,.,.,.,.,.,0.5,.,.,.,Adult Psychopathology
335,L&S,820 PSYCH,False,414,001,292,2.930,22.9,15.4,28.4,15.1,8.9,6.5,2.7,.,.,.,.,.,.,.,.,.,Cognitive Psychology
335,L&S,820 PSYCH,False,414,002,12,3.542,58.3,8.3,25.0,.,8.3,.,.,.,.,.,.,.,.,.,.,.,Cognitive Psychology
335,L&S,820 PSYCH,True,414,Course,304,2.962,24.3,15.1,28.3,14.5,8.9,6.3,2.6,.,.,,.,.,.,.,.,.,Cognitive Psychology
335,L&S,820 PSYCH,False,449,001,138,3.301,25.4,41.3,16.7,7.2,6.5,2.9,.,.,.,.,.,.,.,.,.,.,Animal Behavior
335,L&S,820 PSYCH,False,449,002,15,3.833,66.7,33.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Animal Behavior
335,L&S,820 PSYCH,True,449,Course,153,3.368,29.4,40.5,15.0,6.5,5.9,2.6,,.,.,,.,.,.,.,.,.,Animal Behavior
335,L&S,820 PSYCH,False,456,001,169,3.299,36.7,21.3,21.3,12.4,5.3,3.0,.,.,.,.,.,.,.,.,.,.,Social Psychology
335,L&S,820 PSYCH,False,456,002,15,3.533,40.0,26.7,33.3,.,.,.,.,.,.,.,.,.,.,.,.,.,Social Psychology
335,L&S,820 PSYCH,True,456,Course,184,3.324,37.0,21.7,22.3,11.4,4.9,2.7,,.,.,,.,.,.,.,.,.,Social Psychology
335,L&S,820 PSYCH,False,460,001,158,3.845,82.3,7.0,8.2,2.5,.,.,.,.,.,.,.,.,.,.,.,.,Child Development
335,L&S,820 PSYCH,False,460,002,15,3.933,93.3,.,6.7,.,.,.,.,.,.,.,.,.,.,.,.,.,Child Development
335,L&S,820 PSYCH,True,460,Course,173,3.855,83.2,6.4,8.1,2.3,.,.,,.,.,,.,.,.,.,.,.,Child Development
335,L&S,820 PSYCH,False,515,001,78,3.372,46.2,17.9,16.7,7.7,9.0,2.6,.,.,.,.,.,.,.,.,.,.,Animal Cognition
335,L&S,820 PSYCH,False,523,001,110,3.050,21.8,23.6,29.1,10.0,7.3,8.2,.,.,.,.,.,.,.,.,.,.,Neurobiology
336,L&S,820 PSYCH,False,526,001,188,3.888,86.2,8.0,3.7,1.6,0.5,.,.,.,.,.,.,.,.,.,.,.,Criminal Mind:Forensics/Scienc
336,L&S,820 PSYCH,False,528,001,168,3.738,67.3,22.6,6.5,2.4,.,.,1.2,.,.,.,.,.,.,.,.,.,Cultural Psychology
336,L&S,820 PSYCH,False,532,001,156,3.404,55.8,17.3,8.3,7.1,4.5,5.1,1.9,.,.,.,.,.,.,.,.,.,Psych Effects of the Internet
336,L&S,820 PSYCH,False,601,002,24,3.583,70.8,4.2,16.7,4.2,.,.,4.2,.,.,.,.,.,.,.,.,.,Current Topics - Psychology
336,L&S,820 PSYCH,False,601,003,22,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Current Topics - Psychology
336,L&S,820 PSYCH,False,601,004,23,3.957,91.3,8.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Current Topics - Psychology
336,L&S,820 PSYCH,False,601,005,10,3.600,50.0,20.0,30.0,.,.,.,.,.,.,.,.,.,.,.,.,.,Current Topics - Psychology
336,L&S,820 PSYCH,False,601,007,27,3.685,48.1,44.4,3.7,3.7,.,.,.,.,.,.,.,.,.,.,.,.,Current Topics - Psychology
336,L&S,820 PSYCH,False,601,008,17,3.912,88.2,5.9,5.9,.,.,.,.,.,.,.,.,.,.,.,.,.,Current Topics - Psychology
336,L&S,820 PSYCH,False,601,009,24,3.771,83.3,12.5,.,.,.,.,4.2,.,.,.,.,.,.,.,.,.,Current Topics - Psychology
336,L&S,820 PSYCH,False,601,010,21,3.857,85.7,4.8,4.8,4.8,.,.,.,.,.,.,.,.,.,.,.,.,Current Topics - Psychology
336,L&S,820 PSYCH,False,601,013,16,3.719,68.8,6.3,25.0,.,.,.,.,.,.,.,.,.,.,.,.,.,Current Topics - Psychology
336,L&S,820 PSYCH,False,601,016,25,3.340,68.0,8.0,.,12.0,.,4.0,8.0,.,.,.,.,.,.,.,.,.,Current Topics - Psychology
